postcode, woonplaats, gemeente, provincie, breedtegraad, lengtegraad
8922, Leeuwarden, Leeuwarden, Friesland, 53.2103656, 5.8036612
8923, Leeuwarden, Leeuwarden, Friesland, 53.2152112, 5.8151038
8924, Leeuwarden, Leeuwarden, Friesland, 53.2065166, 5.8271439
8925, Leeuwarden, Leeuwarden, Friesland, 53.2070956, 5.8428933
8926, Leeuwarden, Leeuwarden, Friesland, 53.2192817, 5.8698209
8927, Leeuwarden, Leeuwarden, Friesland, 53.2195507, 5.8368658
8931, Leeuwarden, Leeuwarden, Friesland, 53.1871358, 5.7814036
8932, Leeuwarden, Leeuwarden, Friesland, 53.1919824, 5.7928302
8933, Leeuwarden, Leeuwarden, Friesland, 53.1966606, 5.8076965
8934, Leeuwarden, Leeuwarden, Friesland, 53.1913133, 5.8065627
8935, Leeuwarden, Leeuwarden, Friesland, 53.1879691, 5.8197296
8936, Leeuwarden, Leeuwarden, Friesland, 53.193148, 5.8243002
8937, Leeuwarden, Leeuwarden, Friesland, 53.1984952, 5.8254374
8938, Leeuwarden, Leeuwarden, Friesland, 53.1960635, 5.8474836
8939, Leeuwarden, Leeuwarden, Friesland, 53.1796869, 5.8509287
8941, Leeuwarden, Leeuwarden, Friesland, 53.1660025, 5.7994674
9000, Grou, Boarnsterhim, Friesland, 53.12021, 5.8519
9001, Grou, Boarnsterhim, Friesland, 53.0949487, 5.8388679
9003, Warten, Boarnsterhim, Friesland, 53.1500391, 5.8981573
9004, Warstiens, Boarnsterhim, Friesland, 53.1613633, 5.8627694
9005, Wergea, Boarnsterhim, Friesland, 53.1519991, 5.8468646
9006, Eagum, Boarnsterhim, Friesland, 53.1306799, 5.8290237
9007, Idaerd, Boarnsterhim, Friesland, 53.1187878, 5.8126966
9008, Reduzum, Boarnsterhim, Friesland, 53.1169587, 5.7853763
9009, Friens, Boarnsterhim, Friesland, 53.0994661, 5.800429
9011, Jirnsum, Boarnsterhim, Friesland, 53.0806327, 5.7936461
9012, Raerd, Boarnsterhim, Friesland, 53.0983382, 5.760811
9013, Poppenwier, Boarnsterhim, Friesland, 53.0845118, 5.7484015
9014, Tersoal, Boarnsterhim, Friesland, 53.0746615, 5.7365693
9021, Easterwierrum, Littenseradiel, Friesland, 53.1100959, 5.7324943
9022, Mantgum, Littenseradiel, Friesland, 53.1291256, 5.7206493
9023, Jorwert, Littenseradiel, Friesland, 53.144848, 5.7118331
9024, Weidum, Littenseradiel, Friesland, 53.1460597, 5.7439155
9025, Bears, Littenseradiel, Friesland, 53.1560181, 5.7339966
9026, Jellum, Littenseradiel, Friesland, 53.1686191, 5.7402157
9027, Hilaard, Littenseradiel, Friesland, 53.1649603, 5.7117022
9031, Boksum, Menaldumadeel, Friesland, 53.176945, 5.7280173
9032, Blessum, Menaldumadeel, Friesland, 53.180992, 5.7105786
9033, Deinum, Menaldumadeel, Friesland, 53.1918429, 5.7249778
9034, Marsum, Menaldumadeel, Friesland, 53.2107798, 5.7266674
9035, Dronryp, Menaldumadeel, Friesland, 53.1966063, 5.6449476
9036, Menaam, Menaldumadeel, Friesland, 53.2179186, 5.6618266
9037, Slappeterp, Menaldumadeel, Friesland, 53.2130255, 5.6218291
9038, Ingelum, Menaldumadeel, Friesland, 53.2248968, 5.7134824
9040, Berltsum, Menaldumadeel, Friesland, 53.1800259, 5.5477143
9041, Berltsum, Menaldumadeel, Friesland, 53.2445169, 5.6533376
9043, Wier, Menaldumadeel, Friesland, 53.2512191, 5.6237296
9044, Bitgum, Menaldumadeel, Friesland, 53.2370427, 5.6884188
9045, Bitgummole, Menaldumadeel, Friesland, 53.2351562, 5.7075843
9047, Minnertsga, het Bildt, Friesland, 53.2509346, 5.5980342
9050, Stiens, Leeuwarderadeel, Friesland, 53.266452, 5.745992
9051, Stiens, Leeuwarderadeel, Friesland, 53.2643997, 5.752343
9053, Feinsum, Leeuwarderadeel, Friesland, 53.2782673, 5.7549925
9054, Hijum, Leeuwarderadeel, Friesland, 53.2905323, 5.7665838
9055, Britsum, Leeuwarderadeel, Friesland, 53.2531453, 5.7855529
9056, Koarnjum, Leeuwarderadeel, Friesland, 53.2437894, 5.7807181
9057, Jelsum, Leeuwarderadeel, Friesland, 53.2346703, 5.7830762
9061, Gytsjerk, Tytsjerksteradiel, Friesland, 53.2410241, 5.8907254
9062, Oentsjerk, Tytsjerksteradiel, Friesland, 53.2533813, 5.8987505
9063, Mûnein, Tytsjerksteradiel, Friesland, 53.25164, 5.91874
9064, Aldtsjerk, Tytsjerksteradiel, Friesland, 53.2643034, 5.8891236
9067, Readtsjerk, Dantumadiel, Friesland, 53.2600828, 5.9218173
9071, Alde Leie, Leeuwarderadeel, Friesland, 53.2880323, 5.7349336
9072, Alde Leie, Leeuwarderadeel, Friesland, 53.2927064, 5.7677418
9073, Marrum, Ferwerderadiel, Friesland, 53.322673, 5.8018778
9074, Hallum, Ferwerderadiel, Friesland, 53.3051209, 5.784383
9075, Westhoek, het Bildt, Friesland, 53.2760097, 5.5607068
9076, Sint Annaparochie, het Bildt, Friesland, 53.2764463, 5.6570979
9077, Vrouwenparochie, het Bildt, Friesland, 53.2800146, 5.7030451
9078, Oude Bildtzijl, het Bildt, Friesland, 53.3136219, 5.708998
9079, Sint Jacobiparochie, het Bildt, Friesland, 53.2728486, 5.6087388
9081, Lekkum, Leeuwarden, Friesland, 53.2256277, 5.8203814
9082, Miedum, Leeuwarden, Friesland, 53.2354527, 5.8388712
9083, Snakkerburen, Leeuwarden, Friesland, 53.220113, 5.8096366
9084, Goutum, Leeuwarden, Friesland, 53.17842, 5.8069262
9085, Teerns, Leeuwarden, Friesland, 53.1808429, 5.8342596
9086, Hempens, Leeuwarden, Friesland, 53.178766, 5.8378606
9087, Swichum, Leeuwarden, Friesland, 53.1539551, 5.8186478
9088, Wirdum, Leeuwarden, Friesland, 53.1500314, 5.8050965
9089, Wytgaard, Leeuwarden, Friesland, 53.140833, 5.783889
9091, Wyns, Tytsjerksteradiel, Friesland, 53.2514265, 5.8323263
9100, Dokkum, Dongeradeel, Friesland, 53.3109748, 5.9948827
9101, Dokkum, Dongeradeel, Friesland, 53.3236546, 6.0005254
9102, Dokkum, Dongeradeel, Friesland, 53.3334601, 5.9939349
9103, Dokkum, Dongeradeel, Friesland, 53.3132949, 5.9912638
9104, Damwâld, Dantumadiel, Friesland, 53.283333, 6
9105, Rinsumageast, Dantumadiel, Friesland, 53.2973163, 5.9498906
9106, Sibrandahûs, Dantumadiel, Friesland, 53.316667, 5.966667
9107, Jannum, Ferwerderadiel, Friesland, 53.3124887, 5.9027227
9108, Broeksterwâld, Dantumadiel, Friesland, 53.266667, 6
9109, De Falom, Dantumadiel, Friesland, 53.2634435, 6.0077314
9111, Burdaard, Ferwerderadiel, Friesland, 53.2977219, 5.8692403
9112, Burdaard, Ferwerderadiel, Friesland, 53.2913473, 5.8887818
9113, Wâlterswâld, Dantumadiel, Friesland, 53.3, 6.033333
9114, Driezum, Dantumadiel, Friesland, 53.2968837, 6.045633
9121, Aalsum, Dongeradeel, Friesland, 53.3378209, 6.0033683
9122, Wetsens, Dongeradeel, Friesland, 53.3474779, 6.0332484
9123, Metslawier, Dongeradeel, Friesland, 53.3606625, 6.0665857
9124, Jouswier, Dongeradeel, Friesland, 53.3499847, 6.073475
9125, Oostrum, Dongeradeel, Friesland, 53.3316767, 6.0616104
9131, Ee, Dongeradeel, Friesland, 53.3304259, 6.1008417
9132, Engwierum, Dongeradeel, Friesland, 53.3199914, 6.1366541
9133, Anjum, Dongeradeel, Friesland, 53.3743702, 6.1266778
9134, Lioessens, Dongeradeel, Friesland, 53.3805168, 6.0890796
9135, Morra, Dongeradeel, Friesland, 53.3719241, 6.0879929
9136, Paesens, Dongeradeel, Friesland, 53.4015212, 6.0849873
9137, Oosternijkerk, Dongeradeel, Friesland, 53.3791579, 6.0535304
9138, Niawier, Dongeradeel, Friesland, 53.3636696, 6.0477812
9141, Wierum, Dongeradeel, Friesland, 53.4013718, 6.0159007
9142, Moddergat, Dongeradeel, Friesland, 53.4030752, 6.0819604
9143, Nes, Dongeradeel, Friesland, 53.396617, 6.0480619
9144, Hantumhuizen, Dongeradeel, Friesland, 53.3723979, 5.9977785
9145, Ternaard, Dongeradeel, Friesland, 53.3807711, 5.965258
9146, Hantumeruitburen, Dongeradeel, Friesland, 53.3599912, 6.0026793
9147, Hantum, Dongeradeel, Friesland, 53.3625326, 5.9649229
9148, Hiaure, Dongeradeel, Friesland, 53.3472454, 5.9730214
9151, Holwerd, Dongeradeel, Friesland, 53.3683775, 5.9005378
9152, Waaxens, Dongeradeel, Friesland, 53.3563815, 5.9213459
9153, Brantgum, Dongeradeel, Friesland, 53.3521088, 5.9301891
9154, Foudgum, Dongeradeel, Friesland, 53.3451929, 5.9416273
9155, Raard, Dongeradeel, Friesland, 53.3255822, 5.9445867
9156, Bornwird, Dongeradeel, Friesland, 53.3340004, 5.9544077
9160, Hollum, Ameland, Friesland, 53.4410245, 5.6359584
9161, Hollum, Ameland, Friesland, 53.4393987, 5.639648
9162, Ballum, Ameland, Friesland, 53.4440723, 5.6860721
9163, Nes, Ameland, Friesland, 53.4463849, 5.7761027
9164, Buren, Ameland, Friesland, 53.4474957, 5.7998015
9166, Schiermonnikoog, Schiermonnikoog, Friesland, 53.4785962, 6.1560311
9171, Blije, Ferwerderadiel, Friesland, 53.3523013, 5.8615714
9172, Ferwert, Ferwerderadiel, Friesland, 53.3377628, 5.824424
9173, Hegebeintum, Ferwerderadiel, Friesland, 53.3368943, 5.8503137
9174, Ginnum, Ferwerderadiel, Friesland, 53.3225979, 5.8745555
9175, Reitsum, Ferwerderadiel, Friesland, 53.3210197, 5.8912098
9176, Lichtaard, Ferwerderadiel, Friesland, 53.3258678, 5.9131033
9177, Jislum, Ferwerderadiel, Friesland, 53.3124833, 5.878267
9178, Wânswert, Ferwerderadiel, Friesland, 53.3, 5.85
9200, Drachten, Smallingerland, Friesland, 53.119202, 6.1297
9201, Drachten, Smallingerland, Friesland, 53.1135028, 6.0935752
9202, Drachten, Smallingerland, Friesland, 53.1067525, 6.1198953
9203, Drachten, Smallingerland, Friesland, 53.0999836, 6.0940459
9204, Drachten, Smallingerland, Friesland, 53.0985458, 6.0694
9205, Drachten, Smallingerland, Friesland, 53.0894696, 6.0621808
9206, Drachten, Smallingerland, Friesland, 53.1120647, 6.0689186
9207, Drachten, Smallingerland, Friesland, 53.1241789, 6.0959499
9211, Kortehemmen, Smallingerland, Friesland, 53.0837231, 6.0683656
9212, Boornbergum, Smallingerland, Friesland, 53.0824994, 6.0439752
9213, De Wilgen, Smallingerland, Friesland, 53.0995009, 6.034125
9214, Smalle Ee, Smallingerland, Friesland, 53.1036621, 6.0183321
9215, De Veenhoop, Smallingerland, Friesland, 53.0980115, 5.9500655
9216, Oudega, Smallingerland, Friesland, 53.1255486, 5.9969873
9217, Nijega, Smallingerland, Friesland, 53.1406092, 6.0262654
9218, Opeinde, Smallingerland, Friesland, 53.1347884, 6.0555258
9219, De Tike, Smallingerland, Friesland, 53.149723, 6.0375953
9221, Rottevalle, Smallingerland, Friesland, 53.1460571, 6.1052008
9222, Drachtstercompagnie, Smallingerland, Friesland, 53.1340722, 6.1399365
9223, Houtigehage, Smallingerland, Friesland, 53.1532187, 6.143244
9230, Surhuisterveen, Achtkarspelen, Friesland, 53.1827153, 6.1666215
9231, Surhuisterveen, Achtkarspelen, Friesland, 53.1872937, 6.1643051
9233, Boelenslaan, Achtkarspelen, Friesland, 53.1615492, 6.1460059
9240, Wijnjewoude, Opsterland, Friesland, 53.0386219, 6.2175855
9241, Wijnjewoude, Opsterland, Friesland, 53.0567668, 6.2026623
9243, Bakkeveen, Opsterland, Friesland, 53.079226, 6.2583855
9244, Beetsterzwaag, Opsterland, Friesland, 53.0594184, 6.0782764
9245, Nij Beets, Opsterland, Friesland, 53.0702908, 6.0032155
9246, Olterterp, Opsterland, Friesland, 53.0665481, 6.1006335
9247, Ureterp, Opsterland, Friesland, 53.0956086, 6.1684547
9248, Siegerswoude, Opsterland, Friesland, 53.0926189, 6.2174536
9249, Frieschepalen, Opsterland, Friesland, 53.1096648, 6.2058479
9250, Burgum, Tytsjerksteradiel, Friesland, 53.20378, 6.00045
9251, Burgum, Tytsjerksteradiel, Friesland, 53.1936901, 5.9913642
9254, Hurdegaryp, Tytsjerksteradiel, Friesland, 53.21487, 5.941003
9255, Tytsjerk, Tytsjerksteradiel, Friesland, 53.2143699, 5.9117022
9256, Ryptsjerk, Tytsjerksteradiel, Friesland, 53.2244179, 5.9159708
9257, Noardburgum, Tytsjerksteradiel, Friesland, 53.2252228, 6.0034093
9258, Jistrum, Tytsjerksteradiel, Friesland, 53.2120483, 6.0668986
9260, Eastermar, Tytsjerksteradiel, Friesland, 53.174894, 6.059576
9261, Eastermar, Tytsjerksteradiel, Friesland, 53.1768959, 6.0572678
9262, Sumar, Tytsjerksteradiel, Friesland, 53.1776214, 6.0024829
9263, Garyp, Tytsjerksteradiel, Friesland, 53.1673127, 5.9703906
9264, Earnewâld, Tytsjerksteradiel, Friesland, 53.13121, 5.94211
9265, Suwâld, Tytsjerksteradiel, Friesland, 53.18065, 5.9228
9269, Feanwâlden, Dantumadiel, Friesland, 53.233333, 6
9270, De Westereen, Dantumadiel, Friesland, 53.2538563, 6.0388937
9271, De Westereen, Dantumadiel, Friesland, 53.255278, 6.035556
9280, Harkema, Achtkarspelen, Friesland, 53.1896377, 6.1321923
9281, Harkema, Achtkarspelen, Friesland, 53.1848919, 6.1379033
9283, Surhuizum, Achtkarspelen, Friesland, 53.2048729, 6.1790038
9284, Augustinusga, Achtkarspelen, Friesland, 53.2182273, 6.1608938
9285, Buitenpost, Achtkarspelen, Friesland, 53.2524947, 6.1503754
9286, Twijzel, Achtkarspelen, Friesland, 53.233302, 6.0906307
9287, Twijzelerheide, Achtkarspelen, Friesland, 53.2409366, 6.0436067
9288, Kootstertille, Achtkarspelen, Friesland, 53.2118299, 6.0922821
9289, Drogeham, Achtkarspelen, Friesland, 53.201959, 6.1111271
9290, Kollum, Kollumerland en Nieuwkruisland, Friesland, 53.27954, 6.151259
9291, Kollum, Kollumerland en Nieuwkruisland, Friesland, 53.2801424, 6.1477459
9292, Augsbuurt, Kollumerland en Nieuwkruisland, Friesland, 53.266667, 6.163889
9293, Kollumerpomp, Kollumerland en Nieuwkruisland, Friesland, 53.3040887, 6.1902579
9294, Oudwoude, Kollumerland en Nieuwkruisland, Friesland, 53.2833333, 6.1166667
9295, Westergeest, Kollumerland en Nieuwkruisland, Friesland, 53.2908134, 6.0847402
9296, Triemen, Kollumerland en Nieuwkruisland, Friesland, 53.2745312, 6.0939959
9297, Veenklooster, Kollumerland en Nieuwkruisland, Friesland, 53.2633242, 6.1034188
9298, Kollumerzwaag, Kollumerland en Nieuwkruisland, Friesland, 53.2624507, 6.0760993
9299, Zwagerbosch, Kollumerland en Nieuwkruisland, Friesland, 53.246504, 6.0467823
9300, Roden, Noordenveld, Drenthe, 53.1458376, 6.4557934
9301, Roden, Noordenveld, Drenthe, 53.1358984, 6.4371719
9302, Roden, Noordenveld, Drenthe, 53.1338568, 6.3999433
9304, Lieveren, Noordenveld, Drenthe, 53.1152374, 6.4535439
9305, Roderesch, Noordenveld, Drenthe, 53.1159237, 6.4255404
9306, Alteveer, Noordenveld, Drenthe, 53.1111584, 6.4330578
9307, Steenbergen, Noordenveld, Drenthe, 53.099072, 6.4080118
9311, Nieuw-Roden, Noordenveld, Drenthe, 53.1282095, 6.3793879
9312, Nietap, Noordenveld, Drenthe, 53.1587848, 6.4008223
9313, Leutingewolde, Noordenveld, Drenthe, 53.1571216, 6.4302357
9314, Foxwolde, Noordenveld, Drenthe, 53.1522318, 6.450822
9315, Roderwolde, Noordenveld, Drenthe, 53.1685593, 6.469976
9320, Peize, Noordenveld, Drenthe, 53.1455424, 6.5021714
9321, Peize, Noordenveld, Drenthe, 53.1476207, 6.4955655
9330, Norg, Noordenveld, Drenthe, 53.0655812, 6.4610648
9331, Norg, Noordenveld, Drenthe, 53.0654251, 6.4615554
9333, Langelo, Noordenveld, Drenthe, 53.0931346, 6.4449841
9334, Peest, Noordenveld, Drenthe, 53.0601919, 6.5011951
9335, Zuidvelde, Noordenveld, Drenthe, 53.0448902, 6.4577808
9336, Huis ter Heide, Noordenveld, Drenthe, 53.0132858, 6.4851925
9337, Westervelde, Noordenveld, Drenthe, 53.0541077, 6.4437503
9341, Veenhuizen, Noordenveld, Drenthe, 53.0306682, 6.3939878
9342, Een, Noordenveld, Drenthe, 53.0744772, 6.393004
9343, Een West, Noordenveld, Drenthe, 53.0844152, 6.3392795
9350, Leek, Leek, Groningen, 53.2137535, 6.5711367
9351, Leek, Leek, Groningen, 53.1616114, 6.3906165
9354, Zevenhuizen, Leek, Groningen, 53.1264573, 6.3455661
9355, Midwolde, Leek, Groningen, 53.1804874, 6.392191
9356, Tolbert, Leek, Groningen, 53.1714774, 6.3590951
9359, Boerakker, Marum, Groningen, 53.1991307, 6.3416175
9361, Boerakker, Marum, Groningen, 53.1859649, 6.3350671
9362, Boerakker, Marum, Groningen, 53.1827877, 6.3185826
9363, Marum, Marum, Groningen, 53.1462522, 6.2673259
9364, Nuis, Marum, Groningen, 53.1513902, 6.3023941
9365, Niebert, Marum, Groningen, 53.157657, 6.3206015
9366, Jonkersvaart, Marum, Groningen, 53.128863, 6.2998715
9367, De Wilp, Marum, Groningen, 53.1174045, 6.2527896
9400, Assen, Assen, Drenthe, 52.98296, 6.56833
9401, Assen, Assen, Drenthe, 52.9862011, 6.5590148
9402, Assen, Assen, Drenthe, 53.0021686, 6.5628355
9403, Assen, Assen, Drenthe, 53.0088157, 6.5888942
9404, Assen, Assen, Drenthe, 52.9768834, 6.5812251
9405, Assen, Assen, Drenthe, 52.9635848, 6.5291919
9406, Assen, Assen, Drenthe, 53.0036904, 6.5352553
9407, Assen, Assen, Drenthe, 53.0185209, 6.5597601
9408, Assen, Assen, Drenthe, 52.9998813, 6.5064207
9409, Loon, Assen, Drenthe, 53.0128714, 6.6119947
9410, Beilen, Midden-Drenthe, Drenthe, 52.8576935, 6.497991
9411, Beilen, Midden-Drenthe, Drenthe, 52.8629348, 6.4983409
9412, Beilen, Midden-Drenthe, Drenthe, 52.8711982, 6.5194128
9413, Beilen, Midden-Drenthe, Drenthe, 52.8476653, 6.5068817
9414, Hooghalen, Midden-Drenthe, Drenthe, 52.9210493, 6.5398545
9415, Hijken, Midden-Drenthe, Drenthe, 52.8954729, 6.4980439
9416, Oranje, Midden-Drenthe, Drenthe, 52.9072505, 6.4451127
9417, Spier, Midden-Drenthe, Drenthe, 52.8201732, 6.469235
9418, Wijster, Midden-Drenthe, Drenthe, 52.8157994, 6.5144886
9419, Drijber, Midden-Drenthe, Drenthe, 52.7918146, 6.5386597
9420, Bovensmilde, Midden-Drenthe, Drenthe, 52.699443, 6.1893769
9421, Bovensmilde, Midden-Drenthe, Drenthe, 52.9778674, 6.4783777
9422, Smilde, Midden-Drenthe, Drenthe, 52.9491879, 6.4466811
9423, Hoogersmilde, Midden-Drenthe, Drenthe, 52.9072524, 6.3982293
9430, Westerbork, Midden-Drenthe, Drenthe, 52.830682, 6.6043242
9431, Westerbork, Midden-Drenthe, Drenthe, 52.8509512, 6.6057445
9432, Zuidveld, Midden-Drenthe, Drenthe, 52.8661056, 6.6358873
9433, Zwiggelte, Midden-Drenthe, Drenthe, 52.8731378, 6.587324
9434, Eursinge, Midden-Drenthe, Drenthe, 52.8372288, 6.6069745
9435, Bruntinge, Midden-Drenthe, Drenthe, 52.8173201, 6.5825587
9436, Mantinge, Midden-Drenthe, Drenthe, 52.8033399, 6.613972
9437, Balinge, Midden-Drenthe, Drenthe, 52.8110432, 6.6294951
9438, Garminge, Midden-Drenthe, Drenthe, 52.8196509, 6.6236719
9439, Witteveen, Midden-Drenthe, Drenthe, 52.8135919, 6.66051
9441, Orvelte, Midden-Drenthe, Drenthe, 52.8438688, 6.6598629
9442, Elp, Midden-Drenthe, Drenthe, 52.8813809, 6.6456093
9443, Schoonloo, Aa en Hunze, Drenthe, 52.9055688, 6.7003997
9444, Grolloo, Aa en Hunze, Drenthe, 52.9347299, 6.6725846
9445, Vredenheim, Aa en Hunze, Drenthe, 52.9470985, 6.6561129
9446, Amen, Aa en Hunze, Drenthe, 52.942347, 6.6122589
9447, Papenvoort, Aa en Hunze, Drenthe, 52.952215, 6.7026832
9448, Marwijksoord, Aa en Hunze, Drenthe, 52.9630792, 6.6596679
9449, Nooitgedacht, Aa en Hunze, Drenthe, 52.9680301, 6.6648143
9451, Rolde, Aa en Hunze, Drenthe, 52.9871552, 6.6469982
9452, Nijlande, Aa en Hunze, Drenthe, 52.9739045, 6.6267244
9453, Eldersloo, Aa en Hunze, Drenthe, 52.9650281, 6.6177493
9454, Ekehaar, Aa en Hunze, Drenthe, 52.9530557, 6.6027332
9455, Geelbroek, Aa en Hunze, Drenthe, 52.9504715, 6.572175
9456, Eleveld, Aa en Hunze, Drenthe, 52.9576059, 6.5822239
9457, Deurze, Aa en Hunze, Drenthe, 52.9845549, 6.6092025
9458, Balloo, Aa en Hunze, Drenthe, 52.9960925, 6.6311548
9459, Balloërveld, Aa en Hunze, Drenthe, 53.02385, 6.63893
9460, Gieten, Aa en Hunze, Drenthe, 53.0017276, 6.750652
9461, Gieten, Aa en Hunze, Drenthe, 53.0052661, 6.7634062
9462, Gasselte, Aa en Hunze, Drenthe, 52.9712794, 6.7878789
9463, Eext, Aa en Hunze, Drenthe, 53.0177945, 6.7357844
9464, Eexterzandvoort, Aa en Hunze, Drenthe, 53.0324155, 6.7867326
9465, Anderen, Aa en Hunze, Drenthe, 53.001206, 6.6852742
9466, Gasteren, Aa en Hunze, Drenthe, 53.0359552, 6.6630831
9467, Anloo, Aa en Hunze, Drenthe, 53.0430181, 6.6980796
9468, Annen, Aa en Hunze, Drenthe, 53.0589104, 6.7213678
9469, Schipborg, Aa en Hunze, Drenthe, 53.0720429, 6.6685006
9470, Zuidlaren, Tynaarlo, Drenthe, 53.092624, 6.6845473
9471, Zuidlaren, Tynaarlo, Drenthe, 53.0901608, 6.678657
9472, Zuidlaren, Tynaarlo, Drenthe, 53.0779455, 6.7037605
9473, De Groeve, Tynaarlo, Drenthe, 53.1110383, 6.7113367
9474, Zuidlaarderveen, Tynaarlo, Drenthe, 53.1044897, 6.7495445
9475, Midlaren, Tynaarlo, Drenthe, 53.1096514, 6.6778555
9479, Noordlaren, Haren, Groningen, 53.1209975, 6.6655157
9480, Vries, Tynaarlo, Drenthe, 53.0798822, 6.6021718
9481, Vries, Tynaarlo, Drenthe, 53.0766948, 6.5783227
9482, Tynaarlo, Tynaarlo, Drenthe, 53.0784318, 6.6145455
9483, Zeegse, Tynaarlo, Drenthe, 53.0687007, 6.6455437
9484, Oudemolen, Tynaarlo, Drenthe, 53.0494384, 6.6390053
9485, Taarlo, Tynaarlo, Drenthe, 53.0331236, 6.6250169
9486, Rhee, Assen, Drenthe, 53.0326451, 6.5661433
9487, Ter Aard, Assen, Drenthe, 53.0285059, 6.549913
9488, Zeijerveld, Assen, Drenthe, 53.0358294, 6.5227203
9489, Zeijerveen, Assen, Drenthe, 53.0154757, 6.5171068
9491, Zeijen, Tynaarlo, Drenthe, 53.0473498, 6.5465287
9492, Ubbena, Assen, Drenthe, 53.0450071, 6.5729058
9493, De Punt, Tynaarlo, Drenthe, 53.1169407, 6.6039099
9494, Yde, Tynaarlo, Drenthe, 53.1138301, 6.5906939
9495, Winde, Tynaarlo, Drenthe, 53.1268765, 6.527232
9496, Bunne, Tynaarlo, Drenthe, 53.1177942, 6.5337887
9497, Donderen, Tynaarlo, Drenthe, 53.0956393, 6.5462217
9500, Stadskanaal, Stadskanaal, Groningen, 52.9890052, 6.9529762
9501, Stadskanaal, Stadskanaal, Groningen, 53.0103847, 6.9399765
9502, Stadskanaal, Stadskanaal, Groningen, 52.9891313, 6.9803107
9503, Stadskanaal, Stadskanaal, Groningen, 52.9899378, 6.9435889
9511, Gieterveen, Aa en Hunze, Drenthe, 53.0252696, 6.8358863
9512, Nieuwediep, Aa en Hunze, Drenthe, 53.0400171, 6.8605341
9514, Gasselternijveen, Aa en Hunze, Drenthe, 52.9863205, 6.8460424
9515, Gasselternijveenschemond, Aa en Hunze, Drenthe, 52.9950118, 6.8973968
9521, Nieuw-Buinen, Borger-Odoorn, Drenthe, 52.9546087, 6.9293619
9523, Drouwenermond, Borger-Odoorn, Drenthe, 52.9786094, 6.9059109
